,datetime,usage
31995,20160122T19-06,41818
31996,20160122T18-06,38913
31997,20160122T17-06,37501
31998,20160122T16-06,37380
31999,20160122T15-06,38200
32000,20160122T14-06,39380
32001,20160122T13-06,40722
32002,20160122T12-06,42350
32003,20160122T11-06,43924
32004,20160122T10-06,45274
32005,20160122T09-06,46540
32006,20160122T08-06,47900
32007,20160122T07-06,46314
32008,20160122T06-06,41518
32009,20160122T05-06,38249
32010,20160122T04-06,36863
32011,20160122T03-06,36334
32012,20160122T02-06,36276
32013,20160122T01-06,36649
32014,20160122T00-06,37713
32015,20160121T23-06,39652
32016,20160121T22-06,41690
32017,20160121T21-06,42757
32018,20160121T20-06,42965
32019,20160121T19-06,42615
32020,20160121T18-06,40405
32021,20160121T17-06,39208
32022,20160121T16-06,38884
32023,20160121T15-06,38916
32024,20160121T14-06,38834
32025,20160121T13-06,38830
32026,20160121T12-06,38943
32027,20160121T11-06,38695
32028,20160121T10-06,38123
32029,20160121T09-06,37790
32030,20160121T08-06,38264
32031,20160121T07-06,36815
32032,20160121T06-06,32630
32033,20160121T05-06,30232
32034,20160121T04-06,29565
32035,20160121T03-06,29563
32036,20160121T02-06,30072
32037,20160121T01-06,30948
32038,20160121T00-06,32497
32039,20160120T23-06,35177
32040,20160120T22-06,37888
32041,20160120T21-06,39583
32042,20160120T20-06,40295
32043,20160120T19-06,40315
32044,20160120T18-06,38092
32045,20160120T17-06,36663
32046,20160120T16-06,36125
32047,20160120T15-06,36352
32048,20160120T14-06,36954
32049,20160120T13-06,37848
32050,20160120T12-06,39010
32051,20160120T11-06,40025
32052,20160120T10-06,40818
32053,20160120T09-06,41171
32054,20160120T08-06,42092
32055,20160120T07-06,40799
32056,20160120T06-06,36234
32057,20160120T05-06,33293
32058,20160120T04-06,31922
32059,20160120T03-06,31392
32060,20160120T02-06,31180
32061,20160120T01-06,31520
32062,20160120T00-06,32575
32063,20160119T23-06,34531
32064,20160119T22-06,36539
32065,20160119T21-06,37571
32066,20160119T20-06,37817
32067,20160119T19-06,37522
32068,20160119T18-06,35158
32069,20160119T17-06,34334
32070,20160119T16-06,34507
32071,20160119T15-06,34953
32072,20160119T14-06,35718
32073,20160119T13-06,36630
32074,20160119T12-06,37724
32075,20160119T11-06,39107
32076,20160119T10-06,40599
32077,20160119T09-06,42000
32078,20160119T08-06,43817
32079,20160119T07-06,43053
32080,20160119T06-06,38904
32081,20160119T05-06,35939
32082,20160119T04-06,34765
32083,20160119T03-06,34280
32084,20160119T02-06,34318
32085,20160119T01-06,34800
32086,20160119T00-06,36195
32087,20160118T23-06,38360
32088,20160118T22-06,40328
32089,20160118T21-06,41218
32090,20160118T20-06,41227
32091,20160118T19-06,40418
32092,20160118T18-06,37210
32093,20160118T17-06,35765
32094,20160118T16-06,35841
32095,20160118T15-06,36672
32096,20160118T14-06,37990
32097,20160118T13-06,39543
32098,20160118T12-06,41459
32099,20160118T11-06,43275
32100,20160118T10-06,44944
32101,20160118T09-06,46147
32102,20160118T08-06,46456
32103,20160118T07-06,44698
32104,20160118T06-06,41253
32105,20160118T05-06,38475
32106,20160118T04-06,36871
32107,20160118T03-06,35959
32108,20160118T02-06,35543
32109,20160118T01-06,35590
32110,20160118T00-06,36111
32111,20160117T23-06,37274
32112,20160117T22-06,38311
32113,20160117T21-06,38465
32114,20160117T20-06,38344
32115,20160117T19-06,37400
32116,20160117T18-06,34352
32117,20160117T17-06,32662
32118,20160117T16-06,32394
32119,20160117T15-06,32909
32120,20160117T14-06,34006
32121,20160117T13-06,35538
32122,20160117T12-06,37334
32123,20160117T11-06,39480
32124,20160117T10-06,41568
32125,20160117T09-06,42696
32126,20160117T08-06,42143
32127,20160117T07-06,40384
32128,20160117T06-06,38552
32129,20160117T05-06,37297
32130,20160117T04-06,36601
32131,20160117T03-06,36280
32132,20160117T02-06,36331
32133,20160117T01-06,36733
32134,20160117T00-06,37718
32135,20160116T23-06,38949
32136,20160116T22-06,40009
32137,20160116T21-06,40517
32138,20160116T20-06,40643
32139,20160116T19-06,40349
32140,20160116T18-06,38078
32141,20160116T17-06,37068
32142,20160116T16-06,36924
32143,20160116T15-06,36834
32144,20160116T14-06,37121
32145,20160116T13-06,37707
32146,20160116T12-06,38385
32147,20160116T11-06,38664
32148,20160116T10-06,38359
32149,20160116T09-06,37124
32150,20160116T08-06,35512
32151,20160116T07-06,33823
32152,20160116T06-06,32152
32153,20160116T05-06,30959
32154,20160116T04-06,30430
32155,20160116T03-06,30232
32156,20160116T02-06,30427
32157,20160116T01-06,31001
32158,20160116T00-06,32097
32159,20160115T23-06,33475
32160,20160115T22-06,34538
32161,20160115T21-06,35219
32162,20160115T20-06,35607
32163,20160115T19-06,35682
32164,20160115T18-06,33990
32165,20160115T17-06,33613
32166,20160115T16-06,33719
32167,20160115T15-06,34011
32168,20160115T14-06,34410
32169,20160115T13-06,34859
32170,20160115T12-06,35710
32171,20160115T11-06,36556
32172,20160115T10-06,37244
32173,20160115T09-06,37932
32174,20160115T08-06,38643
32175,20160115T07-06,36880
32176,20160115T06-06,32462
32177,20160115T05-06,29735
32178,20160115T04-06,28698
32179,20160115T03-06,28368
32180,20160115T02-06,28619
32181,20160115T01-06,29233
32182,20160115T00-06,30729
32183,20160114T23-06,33085
32184,20160114T22-06,35249
32185,20160114T21-06,36653
32186,20160114T20-06,37237
32187,20160114T19-06,37097
32188,20160114T18-06,34871
32189,20160114T17-06,34017
32190,20160114T16-06,34085
32191,20160114T15-06,34454
32192,20160114T14-06,35054
32193,20160114T13-06,35497
32194,20160114T12-06,36276
32195,20160114T11-06,37147
32196,20160114T10-06,38039
32197,20160114T09-06,39079
32198,20160114T08-06,40360
32199,20160114T07-06,39129
32200,20160114T06-06,34969
32201,20160114T05-06,32180
32202,20160114T04-06,31127
32203,20160114T03-06,30867
32204,20160114T02-06,30913
32205,20160114T01-06,31522
32206,20160114T00-06,32743
32207,20160113T23-06,34828
32208,20160113T22-06,36856
32209,20160113T21-06,37871
32210,20160113T20-06,37915
32211,20160113T19-06,37644
32212,20160113T18-06,35139
32213,20160113T17-06,33944
32214,20160113T16-06,33748
32215,20160113T15-06,34237
32216,20160113T14-06,34909
32217,20160113T13-06,35793
32218,20160113T12-06,37288
32219,20160113T11-06,38944
32220,20160113T10-06,40883
32221,20160113T09-06,43173
32222,20160113T08-06,45260
32223,20160113T07-06,43876
32224,20160113T06-06,39197
32225,20160113T05-06,35880
32226,20160113T04-06,34300
32227,20160113T03-06,33603
32228,20160113T02-06,33477
32229,20160113T01-06,33666
32230,20160113T00-06,34614
32231,20160112T23-06,36495
32232,20160112T22-06,38336
32233,20160112T21-06,39151
32234,20160112T20-06,39025
32235,20160112T19-06,38446
32236,20160112T18-06,35506
32237,20160112T17-06,34212
32238,20160112T16-06,34224
32239,20160112T15-06,34754
32240,20160112T14-06,35684
32241,20160112T13-06,36835
32242,20160112T12-06,38607
32243,20160112T11-06,40714
32244,20160112T10-06,43013
32245,20160112T09-06,45684
32246,20160112T08-06,48075
32247,20160112T07-06,46920
32248,20160112T06-06,42327
32249,20160112T05-06,39120
32250,20160112T04-06,37714
32251,20160112T03-06,37169
32252,20160112T02-06,36984
32253,20160112T01-06,37287
32254,20160112T00-06,38541
32255,20160111T23-06,40445
32256,20160111T22-06,42716
32257,20160111T21-06,43838
32258,20160111T20-06,44003
32259,20160111T19-06,43381
32260,20160111T18-06,39985
32261,20160111T17-06,37896
32262,20160111T16-06,37616
32263,20160111T15-06,38490
32264,20160111T14-06,39864
32265,20160111T13-06,41422
32266,20160111T12-06,43080
32267,20160111T11-06,44611
32268,20160111T10-06,46151
32269,20160111T09-06,47682
32270,20160111T08-06,49252
32271,20160111T07-06,47950
32272,20160111T06-06,43335
32273,20160111T05-06,40177
32274,20160111T04-06,38829
32275,20160111T03-06,38238
32276,20160111T02-06,38087
32277,20160111T01-06,38440
32278,20160111T00-06,39537
32279,20160110T23-06,41500
32280,20160110T22-06,43405
32281,20160110T21-06,44150
32282,20160110T20-06,43924
32283,20160110T19-06,42838
32284,20160110T18-06,39250
32285,20160110T17-06,36465
32286,20160110T16-06,35990
32287,20160110T15-06,36579
32288,20160110T14-06,37847
32289,20160110T13-06,39434
32290,20160110T12-06,41126
32291,20160110T11-06,42932
32292,20160110T10-06,44491
32293,20160110T09-06,45056
32294,20160110T08-06,44318
32295,20160110T07-06,42703
32296,20160110T06-06,40934
32297,20160110T05-06,39576
32298,20160110T04-06,38845
32299,20160110T03-06,38526
32300,20160110T02-06,38603
32301,20160110T01-06,39098
32302,20160110T00-06,40137
32303,20160109T23-06,41285
32304,20160109T22-06,42382
32305,20160109T21-06,42872
32306,20160109T20-06,43019
32307,20160109T19-06,42786
32308,20160109T18-06,40578
32309,20160109T17-06,38725
32310,20160109T16-06,38138
32311,20160109T15-06,38125
32312,20160109T14-06,38505
32313,20160109T13-06,38932
32314,20160109T12-06,39210
32315,20160109T11-06,39161
32316,20160109T10-06,38667
32317,20160109T09-06,37332
32318,20160109T08-06,35588
32319,20160109T07-06,33545
32320,20160109T06-06,31641
32321,20160109T05-06,30381
32322,20160109T04-06,29883
32323,20160109T03-06,29767
32324,20160109T02-06,30186
32325,20160109T01-06,31064
32326,20160109T00-06,32498
32327,20160108T23-06,34157
32328,20160108T22-06,35495
32329,20160108T21-06,36183
32330,20160108T20-06,36596
32331,20160108T19-06,36934
32332,20160108T18-06,35522
32333,20160108T17-06,34405
32334,20160108T16-06,34296
32335,20160108T15-06,34717
32336,20160108T14-06,35376
32337,20160108T13-06,35872
32338,20160108T12-06,36443
32339,20160108T11-06,37005
32340,20160108T10-06,37600
32341,20160108T09-06,37999
32342,20160108T08-06,38737
32343,20160108T07-06,37068
32344,20160108T06-06,32963
32345,20160108T05-06,30286
32346,20160108T04-06,29211
32347,20160108T03-06,28975
32348,20160108T02-06,29082
32349,20160108T01-06,29654
32350,20160108T00-06,31071
32351,20160107T23-06,33209
32352,20160107T22-06,35364
32353,20160107T21-06,36606
32354,20160107T20-06,36986
32355,20160107T19-06,36983
32356,20160107T18-06,34785
32357,20160107T17-06,33957
32358,20160107T16-06,33982
32359,20160107T15-06,34285
32360,20160107T14-06,34700
32361,20160107T13-06,35124
32362,20160107T12-06,35908
32363,20160107T11-06,36678
32364,20160107T10-06,37058
32365,20160107T09-06,37323
32366,20160107T08-06,38098
32367,20160107T07-06,36863
32368,20160107T06-06,33092
32369,20160107T05-06,30755
32370,20160107T04-06,29976
32371,20160107T03-06,29976
32372,20160107T02-06,30416
32373,20160107T01-06,31374
32374,20160107T00-06,33209
32375,20160106T23-06,35931
32376,20160106T22-06,38623
32377,20160106T21-06,40424
32378,20160106T20-06,41309
32379,20160106T19-06,41766
32380,20160106T18-06,40579
32381,20160106T17-06,38911
32382,20160106T16-06,38394
32383,20160106T15-06,38571
32384,20160106T14-06,39150
32385,20160106T13-06,39669
32386,20160106T12-06,40293
32387,20160106T11-06,40676
32388,20160106T10-06,40807
32389,20160106T09-06,40994
32390,20160106T08-06,41841
32391,20160106T07-06,40632
32392,20160106T06-06,36651
32393,20160106T05-06,34031
32394,20160106T04-06,33072
32395,20160106T03-06,33061
32396,20160106T02-06,33423
32397,20160106T01-06,34260
32398,20160106T00-06,35836
32399,20160105T23-06,38357
32400,20160105T22-06,40905
32401,20160105T21-06,42421
32402,20160105T20-06,42885
32403,20160105T19-06,42822
32404,20160105T18-06,40325
32405,20160105T17-06,37860
32406,20160105T16-06,37131
32407,20160105T15-06,37648
32408,20160105T14-06,38728
32409,20160105T13-06,39850
32410,20160105T12-06,41452
32411,20160105T11-06,43122
32412,20160105T10-06,44536
32413,20160105T09-06,45764
32414,20160105T08-06,46959
32415,20160105T07-06,45587
32416,20160105T06-06,41010
32417,20160105T05-06,37668
32418,20160105T04-06,36006
32419,20160105T03-06,35381
32420,20160105T02-06,35239
32421,20160105T01-06,35512
32422,20160105T00-06,36614
32423,20160104T23-06,38573
32424,20160104T22-06,40590
32425,20160104T21-06,41416
32426,20160104T20-06,41184
32427,20160104T19-06,40448
32428,20160104T18-06,37079
32429,20160104T17-06,34903
32430,20160104T16-06,34860
32431,20160104T15-06,35494
32432,20160104T14-06,36507
32433,20160104T13-06,37696
32434,20160104T12-06,39332
32435,20160104T11-06,41158
32436,20160104T10-06,42955
32437,20160104T09-06,44684
32438,20160104T08-06,45745
32439,20160104T07-06,44041
32440,20160104T06-06,39885
32441,20160104T05-06,36585
32442,20160104T04-06,34856
32443,20160104T03-06,34024
32444,20160104T02-06,33691
32445,20160104T01-06,33866
32446,20160104T00-06,34751
32447,20160103T23-06,36291
32448,20160103T22-06,37590
32449,20160103T21-06,37972
32450,20160103T20-06,37886
32451,20160103T19-06,37094
32452,20160103T18-06,34080
32453,20160103T17-06,32102
32454,20160103T16-06,31892
32455,20160103T15-06,32305
32456,20160103T14-06,33151
32457,20160103T13-06,34246
32458,20160103T12-06,35464
32459,20160103T11-06,36873
32460,20160103T10-06,38090
32461,20160103T09-06,38528
32462,20160103T08-06,37968
32463,20160103T07-06,36670
32464,20160103T06-06,35294
32465,20160103T05-06,34360
32466,20160103T04-06,33941
32467,20160103T03-06,33919
32468,20160103T02-06,34283
32469,20160103T01-06,35131
32470,20160103T00-06,36498
32471,20160102T23-06,38210
32472,20160102T22-06,39649
32473,20160102T21-06,40554
32474,20160102T20-06,41048
32475,20160102T19-06,41313
32476,20160102T18-06,39991
32477,20160102T17-06,38227
32478,20160102T16-06,37907
32479,20160102T15-06,38203
32480,20160102T14-06,39029
32481,20160102T13-06,40012
32482,20160102T12-06,40585
32483,20160102T11-06,40748
32484,20160102T10-06,40100
32485,20160102T09-06,38737
32486,20160102T08-06,37550
32487,20160102T07-06,36231
32488,20160102T06-06,35000
32489,20160102T05-06,34170
32490,20160102T04-06,33897
32491,20160102T03-06,34197
32492,20160102T02-06,34753
32493,20160102T01-06,35632
32494,20160102T00-06,37000
32495,20160101T23-06,38558
32496,20160101T22-06,39766
32497,20160101T21-06,40513
32498,20160101T20-06,40888
32499,20160101T19-06,41153
32500,20160101T18-06,39840
32501,20160101T17-06,37904
32502,20160101T16-06,37467
32503,20160101T15-06,37592
32504,20160101T14-06,38082
32505,20160101T13-06,38585
32506,20160101T12-06,38845
32507,20160101T11-06,38729
32508,20160101T10-06,38020
32509,20160101T09-06,36823
32510,20160101T08-06,36069
32511,20160101T07-06,35372
32512,20160101T06-06,34386
32513,20160101T05-06,33434
32514,20160101T04-06,33048
32515,20160101T03-06,33086
32516,20160101T02-06,33427
32517,20160101T01-06,33846
32518,20160101T00-06,34680
32519,20151231T23-06,35669
32520,20151231T22-06,36931
32521,20151231T21-06,38072
32522,20151231T20-06,39263
32523,20151231T19-06,40328
32524,20151231T18-06,39356
32525,20151231T17-06,37065
32526,20151231T16-06,36236
32527,20151231T15-06,36111
32528,20151231T14-06,36527
32529,20151231T13-06,37257
32530,20151231T12-06,38425
32531,20151231T11-06,39583
32532,20151231T10-06,40502
32533,20151231T09-06,40522
32534,20151231T08-06,40317
32535,20151231T07-06,38921
32536,20151231T06-06,36485
32537,20151231T05-06,34542
32538,20151231T04-06,33621
32539,20151231T03-06,33321
32540,20151231T02-06,33547
32541,20151231T01-06,34192
32542,20151231T00-06,35549
32543,20151230T23-06,37289
32544,20151230T22-06,38751
32545,20151230T21-06,39518
32546,20151230T20-06,39688
32547,20151230T19-06,39677
32548,20151230T18-06,37703
32549,20151230T17-06,35458
32550,20151230T16-06,35099
32551,20151230T15-06,35441
32552,20151230T14-06,36156
32553,20151230T13-06,37152
32554,20151230T12-06,38403
32555,20151230T11-06,39417
32556,20151230T10-06,40051
32557,20151230T09-06,40339
32558,20151230T08-06,40291
32559,20151230T07-06,38904
32560,20151230T06-06,36416
32561,20151230T05-06,34468
32562,20151230T04-06,33570
32563,20151230T03-06,33381
32564,20151230T02-06,33670
32565,20151230T01-06,34368
32566,20151230T00-06,35799
32567,20151229T23-06,37879
32568,20151229T22-06,39802
32569,20151229T21-06,41056
32570,20151229T20-06,41673
32571,20151229T19-06,41864
32572,20151229T18-06,39997
32573,20151229T17-06,37626
32574,20151229T16-06,37083
32575,20151229T15-06,37367
32576,20151229T14-06,38307
32577,20151229T13-06,39443
32578,20151229T12-06,40521
32579,20151229T11-06,41395
32580,20151229T10-06,42417
32581,20151229T09-06,43177
32582,20151229T08-06,43199
32583,20151229T07-06,41934
32584,20151229T06-06,39449
32585,20151229T05-06,37521
32586,20151229T04-06,36726
32587,20151229T03-06,36618
32588,20151229T02-06,36937
32589,20151229T01-06,37702
32590,20151229T00-06,39169
32591,20151228T23-06,41147
32592,20151228T22-06,43020
32593,20151228T21-06,44271
32594,20151228T20-06,44803
32595,20151228T19-06,44892
32596,20151228T18-06,42905
32597,20151228T17-06,40859
32598,20151228T16-06,40521
32599,20151228T15-06,40781
32600,20151228T14-06,41482
32601,20151228T13-06,42336
32602,20151228T12-06,43351
32603,20151228T11-06,43952
32604,20151228T10-06,43906
32605,20151228T09-06,43292
32606,20151228T08-06,42456
32607,20151228T07-06,40530
32608,20151228T06-06,37640
32609,20151228T05-06,35300
32610,20151228T04-06,34079
32611,20151228T03-06,33558
32612,20151228T02-06,33684
32613,20151228T01-06,34318
32614,20151228T00-06,35458
32615,20151227T23-06,37071
32616,20151227T22-06,38603
32617,20151227T21-06,39315
32618,20151227T20-06,39726
32619,20151227T19-06,39965
32620,20151227T18-06,39087
32621,20151227T17-06,37856
32622,20151227T16-06,37731
32623,20151227T15-06,37707
32624,20151227T14-06,37693
32625,20151227T13-06,37250
32626,20151227T12-06,36672
32627,20151227T11-06,35630
32628,20151227T10-06,34094
32629,20151227T09-06,32000
32630,20151227T08-06,30373
32631,20151227T07-06,29287
32632,20151227T06-06,28617
32633,20151227T05-06,28258
32634,20151227T04-06,28223
32635,20151227T03-06,28505
32636,20151227T02-06,29295
32637,20151227T01-06,30564
32638,20151227T00-06,32350
32639,20151226T23-06,34220
32640,20151226T22-06,35769
32641,20151226T21-06,36856
32642,20151226T20-06,37646
32643,20151226T19-06,38221
32644,20151226T18-06,37248
32645,20151226T17-06,35897
32646,20151226T16-06,36005
32647,20151226T15-06,36173
32648,20151226T14-06,36156
32649,20151226T13-06,35989
32650,20151226T12-06,35423
32651,20151226T11-06,34224
32652,20151226T10-06,32577
32653,20151226T09-06,30749
32654,20151226T08-06,29464
32655,20151226T07-06,28496
32656,20151226T06-06,27550
32657,20151226T05-06,27048
32658,20151226T04-06,27064
32659,20151226T03-06,27439
32660,20151226T02-06,28193
32661,20151226T01-06,29357
32662,20151226T00-06,30987
